"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","result.11","result.12","result.13","result.14","result.15","result.16","result.17","result.18","result.19","result.20","result.21","result.22","result.23","result.24","result.25","result.26","result.27","result.28","result.29","result.30","result.31","result.32","result.33","result.34","result.35","result.36","result.37","result.38","result.39","result.40","result.41","result.42","result.43","result.44","result.45","result.46","result.47","result.48","result.49","result.50","result.51","result.52","result.53","result.54","result.55","result.56","result.57","result.58","result.59","result.60","result.61","result.62","result.63","result.64","result.65","result.66","result.67","result.68","result.69","result.70","result.71","result.72","result.73","result.74","result.75","result.76","result.77","result.78","result.79","result.80","result.81","result.82","result.83","result.84","result.85","result.86","result.87","result.88","result.89","result.90","result.91","result.92","result.93","result.94","result.95","result.96","result.97","result.98","result.99","result.100"
"1",7.81518085523308,-8.16722654669546,-15.0056810100219,-11.3414549581332,-15.1343647853991,-12.0016164226302,9.18071080056066,-14.7947035740095,-14.1491977842883,11.2107907540209,-20.3512631259092,-16.5935640426229,-11.466070093757,9.30720889319766,-22.4132138810097,-22.7555756841833,-12.9789017392364,-17.5969670322408,14.9048359864557,10.3834882198132,21.4556352087172,-12.5777102792608,14.608450152303,-15.8443840718993,6.09192454004916,-15.3063526024503,17.0373824813361,-13.0097859170726,5.04445050616538,7.16119188874733,-10.8394036255213,-14.9466247372894,12.2472466399877,16.5499048049951,-12.6393290337085,12.5540685863442,-15.1732272203432,-22.4156812639146,7.70557824331492,-18.9485031369383,-8.61040972582941,10.5589312974266,-11.6349591928728,12.4288231440793,7.11814284709597,-14.3364685098839,9.91550370892939,-9.926953794301,-10.3382069452332,-13.5703039682084,-10.1150736389894,14.8329517096098,-12.7283605072861,-12.9244828872095,9.84801189726641,-13.1302103419283,14.928926063118,-14.243047277455,-14.1423789221358,5.92753134598355,12.2592506740011,-10.5120689358889,-12.8038692609695,-11.7218400481864,-17.5267644321871,5.14178896478757,-19.9434293998444,16.1770377226195,-15.3883431601481,-6.49777285905293,20.4283155450699,-16.1287455513979,-14.7012201181381,-8.65058727411146,-8.6140553794761,-19.8852185974923,-19.0830154503005,-14.6605917687554,-5.81153721578943,-17.2136472651035,-10.0571818573497,-14.3874419097794,-15.7727692813586,-14.5328148915012,10.4985377232683,12.4888012731627,6.79507487960405,-5.22745353541735,11.2446926427527,13.7856548556516,13.3707424789649,-14.8995383042047,-9.55511384022442,-13.5433558065611,-12.8099363885562,11.9595909227914,15.7712766775795,-15.0953487750521,-16.9676411085019,-12.2004139017337
"2",7.81518085523308,18.8828115362215,9.08905416244139,-11.3414549581332,-17.4885719527132,-7.77575316952247,9.18071080056066,7.09181661421713,7.89090986542773,11.2107907540209,-18.0631790706525,15.3672822427151,-11.466070093757,9.30720889319766,3.60060612807621,8.57171653591851,5.69586306827284,5.37724861254012,14.9048359864557,10.3834882198132,-14.3372649511469,9.58144606352553,14.608450152303,11.1881700533118,-15.3251286894489,-9.18756118196261,17.0373824813361,11.6015549968381,5.04445050616538,7.16119188874733,12.8602585921985,-14.9466247372894,12.2472466399877,16.5499048049951,9.16334538716045,12.5540685863442,9.16131761909576,4.62216476031993,-21.374233308682,7.12363468319082,15.7095500277934,10.5589312974266,14.2118154595102,12.4288231440793,7.11814284709597,14.0923579819751,9.91550370892939,14.5376645322043,16.4122587435173,12.3211213481516,8.30169353290887,14.8329517096098,-5.9385807433205,17.3660623427114,9.84801189726641,-13.1302103419283,-6.75752886740935,-14.243047277455,13.0201268627956,5.92753134598355,12.2592506740011,15.758152115246,13.9789401693285,11.5112223241769,-12.1259331595437,-22.5099119247382,9.62286639384204,-12.4464909492959,-15.3883431601481,17.3374144349084,-7.95625830934397,12.4698219917051,10.3925216474318,17.8279345466725,9.09790600159884,5.55729801521382,5.41758628211655,3.42204022175591,15.2888031676814,-13.2158525881944,14.6392485929934,11.5583635847479,10.1857057164906,-7.24368603895013,10.4985377232683,-10.227914374519,-13.9937851622562,-5.22745353541735,11.2446926427527,-12.7321739274473,13.3707424789649,14.6947219916121,13.8904510007329,11.6756055561925,12.4915573193345,-12.582575451916,15.7712766775795,-15.0953487750521,14.6696868675951,9.74596613026021
"3",7.81518085523308,-8.16722654669546,-15.0056810100219,15.0687494475725,-12.4808308116617,12.1991493870938,-9.40997960618706,7.09181661421713,7.89090986542773,-17.7213516179014,11.7567407999507,-16.5935640426229,5.02615352561423,9.30720889319766,3.60060612807621,8.57171653591851,5.69586306827284,5.37724861254012,14.9048359864557,-14.0201617720956,21.4556352087172,9.58144606352553,14.608450152303,11.1881700533118,-15.3251286894489,-9.18756118196261,17.0373824813361,11.6015549968381,5.04445050616538,-13.9005776743721,12.8602585921985,13.8532433663612,12.2472466399877,16.5499048049951,9.16334538716045,12.5540685863442,-15.1732272203432,4.62216476031993,7.70557824331492,7.12363468319082,-8.61040972582941,10.5589312974266,14.2118154595102,12.4288231440793,7.11814284709597,14.0923579819751,-11.6372830743905,14.5376645322043,16.4122587435173,-8.13912905776797,-10.1150736389894,14.8329517096098,12.1900378718885,17.3660623427114,9.84801189726641,-8.06859293032282,14.928926063118,-6.95190082431283,13.0201268627956,5.92753134598355,12.2592506740011,15.758152115246,-12.8038692609695,-11.7218400481864,7.65377455477999,5.14178896478757,9.62286639384204,-12.4464909492959,16.0637092990267,17.3374144349084,-11.5722719315241,12.4698219917051,-14.7012201181381,-11.5999005685075,-14.3273317131101,5.55729801521382,5.41758628211655,3.42204022175591,15.2888031676814,4.07804515180342,14.6392485929934,11.5583635847479,-15.7727692813586,10.8977055309239,10.4985377232683,12.4888012731627,6.79507487960405,-5.22745353541735,11.2446926427527,13.7856548556516,-15.7417591161269,14.6947219916121,13.8904510007329,11.6756055561925,12.4915573193345,11.9595909227914,-11.550229157386,-15.0953487750521,14.6696868675951,-18.1423725051281
"4",-341.773876665064,1429.09427840773,-642.013060847079,-76.4380985147837,37.2176199674627,-922.358153970554,1121.18447250386,-75.782864634967,34.8938513721496,-233.218898232027,-524.448541085424,-651.868020126634,-1193.22765428404,-263.339282121728,100.991340829753,-465.338298634263,-265.657591943666,-127.348075776456,-486.900699879929,-474.211980597486,-6.86004599531282,1095.06634123634,308.778971541897,-630.150992831845,7.13711847012937,4794.90052168745,-634.283035442194,-157.275497240573,-92.6352495734532,-885.848863070513,75.6425028120609,-347.566389343329,-368.403160643915,-135.14951841531,-121.005811760658,-77.8745260607414,-443.885486046682,-443.458741301162,142.536535790648,-354.156756267101,-398.970217018585,15055.7197442284,-376.432902191724,-901.075136776492,2599.90201956987,282.800710663055,537.351362520923,-1242.28521631052,-151.748748874966,-288.053297957974,-177.097259646994,-45.4063572473697,164.115564567948,-891.605206747201,-257.401353971703,-68.298800082614,-89.1774309170255,-324.921918223173,-918.533522391938,-303.307806598185,-4.36477661497372,-905.157577719049,-662.027798956369,-1023.93023472954,-1977.60041103122,-361.935530684385,-237.485413606376,-7.0104933856411,-1733.65999462349,-266.765012988819,-8.70139903295845,-563.62923739455,-379.084176293325,-553.698766792911,-430.191983486107,-153.111241272355,-351.831188121383,-465.062984655411,-320.31698422229,-115.525125606866,-338.977639440898,-250.517272429014,-467.471685220517,148.641327393671,-159.960972579977,-790.81692975889,668.509016490521,-97.8675783618474,3579.44597743524,-263.167838391281,-310.706947772419,-190.309808381184,-515.93191090869,-729.747273899618,-232.448823838144,-36.9803277048526,71.5520020299204,-576.741932295582,-920.985985725232,-211.411694191113
"5",-341.773876665064,3622.42213026845,-451.459570882228,-76.4380985147837,-17.5330778126122,-900.243654842379,1121.18447250386,388.779651549863,226.018005207041,-233.218898232027,-512.89047763327,-575.351386340293,-1193.22765428404,-263.339282121728,309.463181250021,-416.832475806004,-144.898219588879,-54.4218115231654,-486.900699879929,-474.211980597486,-196.805199111597,2191.18885083673,308.778971541897,-608.577433861029,-64.605664694799,5311.63485827534,-634.283035442194,-103.076414418417,-92.6352495734532,-885.848863070513,235.010328312052,-347.566389343329,-368.403160643915,-135.14951841531,540.121814969649,-77.8745260607414,-259.003479986024,-323.007166467992,-70.093779905207,-87.7822545165902,-331.392240457066,15055.7197442284,-4.74312123493877,-901.075136776492,2599.90201956987,396.496569794777,537.351362520923,-630.325714232111,-134.180153559932,-232.481170545967,-111.681915053692,-45.4063572473697,216.091238378823,-709.743846632392,-257.401353971703,-68.298800082614,-174.855001086109,-324.921918223173,-565.252513982412,-303.307806598185,-4.36477661497372,-705.255621181592,-577.627798880507,982.994715749577,-1592.71118920514,-453.893277204073,-117.154654136663,-228.66849888438,-1733.65999462349,90.5966252470853,-192.610276434096,-441.358135143549,-321.875284008199,-459.598879428399,-400.272067375738,114.242125852327,-274.890265444966,-3.46318955749985,-220.974846422046,-101.540690053313,-222.043337213953,396.520441512219,952.194114030732,160.553362831875,-159.960972579977,-967.812316001647,-6365.23467362325,-97.8675783618474,3579.44597743524,-360.122914518643,-310.706947772419,-160.299062600172,-439.820957970531,143.759079469413,-225.729612556217,-148.410802904581,71.5520020299204,-576.741932295582,-674.482611671883,96.7183508725238
"6",-341.773876665064,1429.09427840773,-642.013060847079,57.5726762587826,92.0429214732308,-701.689653995747,283.759951716282,388.779651549863,226.018005207041,-309.221497195919,-306.806812770728,-651.868020126634,530.229314772618,-263.339282121728,309.463181250021,-416.832475806004,-144.898219588879,-54.4218115231654,-486.900699879929,-550.425943995572,-6.86004599531282,2191.18885083673,308.778971541897,-608.577433861029,-64.605664694799,5311.63485827534,-634.283035442194,-103.076414418417,-92.6352495734532,-904.037674304229,235.010328312052,681.06383002516,-368.403160643915,-135.14951841531,540.121814969649,-77.8745260607414,-443.885486046682,-323.007166467992,142.536535790648,-87.7822545165902,-398.970217018585,15055.7197442284,-4.74312123493877,-901.075136776492,2599.90201956987,396.496569794777,-2234.44258742222,-630.325714232111,-134.180153559932,-279.828966434173,-177.097259646994,-45.4063572473697,465.893181703522,-709.743846632392,-257.401353971703,-54.0439348792876,-89.1774309170255,-290.724801420857,-565.252513982412,-303.307806598185,-4.36477661497372,-705.255621181592,-662.027798956369,-1023.93023472954,1472.32214973339,-361.935530684385,-117.154654136663,-228.66849888438,-382.719717035712,90.5966252470853,-222.895921953185,-441.358135143549,-379.084176293325,-565.477634810014,-433.684517157928,114.242125852327,-274.890265444966,-3.46318955749985,-220.974846422046,-21.1386252883534,-222.043337213953,396.520441512219,-467.471685220517,278.156740307244,-159.960972579977,-790.81692975889,668.509016490521,-97.8675783618474,3579.44597743524,-263.167838391281,-354.330379074905,-160.299062600172,-439.820957970531,143.759079469413,-225.729612556217,-36.9803277048526,-134.182094897919,-576.741932295582,-674.482611671883,-259.700358446411
"7",-244.222406350512,-295.834623500323,-93.1205088254681,-2103.02512564926,-279.131356669126,-437.444033425827,-249.274392852465,-292.166287352699,-418.931593641818,-31.9217242119883,-1045.22570014918,-473.557874243587,240.717933758871,-287.34134601409,-281.00203405087,-128.674026360939,-342.023689900838,788.309673442519,-238.071729842414,-354.538102890957,216.392208707284,-730.206126730501,-288.888077565038,-161.742073265288,-167.908386247878,-1369.07833591215,-146.251175273212,-212.276008649376,-290.875965751075,-795.917770901413,-413.453758095994,-206.547056769063,5815.26764900009,-224.707997395947,-1094.60257988535,-476.889020063673,-158.111679128335,-499.823924446943,-245.301657831842,-314.637959185205,-399.274599952983,-351.705719271275,-417.191226997883,-89.3405853721135,-119.250625687093,-248.157672472532,-83.7213978614868,-352.635176571958,-426.473440341008,-298.895047264399,-514.977136268963,-169.469920157281,-426.355093443104,-294.808293172655,-196.696202266649,-1419.09356730519,-114.15158965925,-417.41738603693,-257.061872298058,-145.458588032841,-159.517582972043,-434.820600076901,-286.868871575939,-228.554717867034,-119.245266379202,-162.335703708371,-171.705418185981,-695.985482365005,-697.258206044657,-220.114876374946,-119.930550906743,-207.886785873882,-153.979726603391,-202.545182412814,-159.814583578935,-208.126707733138,-182.210022369721,-657.774017204256,-85.8908536910635,-170.968809580499,-408.899540707087,-168.610803141191,-148.64406467018,-126.179575126424,-231.104005846551,-304.014851202674,-5.30756378452321,-149.802428253265,-438.807624714294,-287.446630343214,-404.687670295937,-126.437107082254,-200.157058824757,-816.272673994735,-489.583405872248,-165.725210372704,-153.765761803255,-155.808838864997,-248.45416652176,-122.83152008295
"8",-244.222406350512,-259.677700379953,-3.38820801775316,-2103.02512564926,-285.780623469574,-430.668445579003,-249.274392852465,-264.32130083127,-367.672516542766,-31.9217242119883,-1024.02907032704,-388.735773270891,240.717933758871,-287.34134601409,-184.577988733352,-62.5808348985004,-304.985927654758,1019.96866810092,-238.071729842414,-354.538102890957,-548.290237236793,-651.393924652427,-288.888077565038,-103.002564215436,-278.904553778294,-1320.43211969019,-146.251175273212,-198.08045509465,-290.875965751075,-795.917770901413,-384.908901594288,-206.547056769063,5815.26764900009,-224.707997395947,-660.308139805675,-476.889020063673,-115.702525829584,-300.17237436525,-318.386504237971,-206.44882447231,-225.734545324827,-351.705719271275,-348.68294078912,-89.3405853721135,-119.250625687093,-245.684713928657,-83.7213978614868,-214.764998702829,-313.762103467937,-256.751382481033,-254.986365911444,-169.469920157281,-415.707792815746,-157.426057133799,-196.696202266649,-1419.09356730519,-129.653048543608,-417.41738603693,-93.2704586420338,-145.458588032841,-159.517582972043,-160.884730438865,-276.491026506599,-150.612927471103,-109.652034559175,-213.499337864844,-108.36263079386,-914.951180101432,-697.258206044657,-196.27320147879,-180.329944534367,-143.006437361368,-126.789257036677,-122.951433478732,-122.102355034117,-183.164758911849,-133.856249359043,-362.615184245663,-34.1436104403229,-170.785925953168,-370.076508985638,-152.908074136336,-97.1544827536443,-119.966237643966,-231.104005846551,-366.542935857288,-207.099024235644,-149.802428253265,-438.807624714294,-339.096956286565,-404.687670295937,-73.0577955348517,-168.886082090279,-454.966255158784,-370.774546553959,-210.215237446014,-153.765761803255,-155.808838864997,-162.558700535468,-101.198457899093
"9",-244.222406350512,-295.834623500323,-93.1205088254681,-1239.74821464913,-277.393350229365,-411.863884254656,-262.768610100722,-264.32130083127,-367.672516542766,-70.9551554249833,-617.888099781093,-473.557874243587,1283.53658893127,-287.34134601409,-184.577988733352,-62.5808348985004,-304.985927654758,1019.96866810092,-238.071729842414,-622.314302348633,216.392208707284,-651.393924652427,-288.888077565038,-103.002564215436,-278.904553778294,-1320.43211969019,-146.251175273212,-198.08045509465,-290.875965751075,-984.432616095968,-384.908901594288,-154.315306951769,5815.26764900009,-224.707997395947,-660.308139805675,-476.889020063673,-158.111679128335,-300.17237436525,-245.301657831842,-206.44882447231,-399.274599952983,-351.705719271275,-348.68294078912,-89.3405853721135,-119.250625687093,-245.684713928657,-142.212046767978,-214.764998702829,-313.762103467937,-297.705727342811,-514.977136268963,-169.469920157281,-290.220903153608,-157.426057133799,-196.696202266649,-1404.99305051742,-114.15158965925,-417.41738603693,-93.2704586420338,-145.458588032841,-159.517582972043,-160.884730438865,-286.868871575939,-228.554717867034,-92.9230955259055,-162.335703708371,-108.36263079386,-914.951180101432,-422.483880293879,-196.27320147879,-189.674930221869,-143.006437361368,-153.979726603391,-210.310356728071,-167.510403088359,-183.164758911849,-133.856249359043,-362.615184245663,-34.1436104403229,-148.701243925939,-370.076508985638,-152.908074136336,-148.64406467018,-82.6043810987277,-231.104005846551,-304.014851202674,-5.30756378452321,-149.802428253265,-438.807624714294,-287.446630343214,-441.560322911431,-73.0577955348517,-168.886082090279,-454.966255158784,-370.774546553959,-165.725210372704,-191.998498724557,-155.808838864997,-162.558700535468,-130.443846203813
"10",27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806,27.2896371177806
"11",-33.1250022138838,-174.789786641356,113.002146454317,-123.238988147585,-569.172084722595,100.668997316752,139.99355551816,121.037961244112,105.514379110415,16.4018331171378,39.9183247011658,-38.9908473431606,529.643580770769,47.7877265516563,42.2462365738194,16.5026562201351,43.9299169720048,106.880164205096,163.578377074904,44.1477268451667,124.487238910709,257.749489684612,58.3547281605491,23.2452414249929,0.474995543870108,287.132934244797,-139.268056605782,-5.06079896989891,-45.9634469567106,-17.6665140355119,-21.2651552780194,387.335826763079,116.748270268785,-349.792219593778,602.552793578251,-162.80485620213,214.287675061075,-4.31397434958345,135.775552107473,-79.0081059137255,-3.06768779849344,-1237.88971661847,112.544554002452,-18.676066820632,-558.115485291819,498.347099073095,294.580371950136,183.955479099345,57.828471446938,100.862406384935,67.0432565703641,97.4535605148055,316.269930071211,90.7337982351846,52.0964487280422,68.5625026061649,96.9360241501938,129.419240159164,47.4561891853598,56.43313412789,-95.7957583103885,-139.831850050128,-1.75208710763129,-742.728660704857,1108.88165868911,-136.217436533547,-6.98988063670486,-133.813511317525,-165.763837206963,-293.075478639606,176.748143316156,-64.0146985774549,49.2410651334489,2.60222186585649,25.6480809668667,89.3038061474718,49.6775968679558,-229.689244298798,44.2136663820683,152.142819211812,-79.4307793630055,135.872477571196,-195.413702886457,125.097216038185,161.262738135492,-13.4149152305156,586.429457305113,38.1583753542571,1161.89505677447,107.521405410456,-30.1669368195165,60.819573270004,24.9962587105918,312.447610106657,49.743285399432,180.599897529806,-101.69112894165,17.4772306770158,50.1657410629522,20.7028019197534
"12",3.86398815780077,-1.57712582969469,100.517567029346,275.478363641027,31.4494618617436,52.4566988687914,-9.71600527547671,43.8930994094042,20.3029545109018,16.1471173049416,27.7556517547936,101.068831118656,-294.423403878184,68.5429699879806,69.3420582152815,50.6152980440373,10.1354216990078,176.251026653528,-39.3003640611615,-48.697658616826,318.701132717777,83.8272315543308,28.9472231725327,-30.3425633938898,134.245746660484,34.1007841776969,-30.5979460082879,45.4335593109534,23.6660558581266,-103.771925948981,-71.771202883696,28.9747729057938,3375.17561928925,-9.13026049374901,366.843338615616,-100.105192926423,42.0638851743052,-23.6985713396267,12.7171133296035,131.467309822498,-183.220842698375,24.7058903311693,-25.36857997426,-11.0390768978455,68.0074346599902,-41.8706590099321,41.2749880371824,-10.5642460882451,55.8495608661688,112.598806079601,-62.4139550139724,45.7247439414145,-71.5735886997621,88.7260140960606,150.754247125328,46.1413961149042,36.238024836672,31.3709924324782,102.624832683688,20.8374118368702,153.623933136276,-29.5526590163995,-9.01093252452203,21.6218271847726,5.57664504655954,-62.1181078079372,-5.73112074111355,131.555768271894,89.7514294545705,-47.8668131933315,4.69057778845913,35.010288583804,16.7726896786577,95.737245879356,19.5492644679142,77.3045349199321,50.5976890700481,47.8100474655509,-39.0775327314826,14.160872856417,-52.2447712320544,96.3299540357566,38.4405666806297,-20.6904740480675,173.41462094062,15.6190867842301,69.2999872375753,52.836492707207,-67.774327956775,-10.5331223092365,106.478256414583,12.9570600677409,-2.93113074588419,77.9958122924888,99.2653977109975,29.2021347084376,-0.9639337988352,77.5805943607977,54.4070441892174,20.0002879826015
"13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"14",0.00521703434199147,0.00682204290307019,0.0322528058929654,0.00835273044439595,0.0183534528076541,0.00861402572712941,0.0195531059734205,0.0096049075556513,0.0175180069270594,0.0116598399561315,0.0187211809075217,0.00994425500743375,0.0285236184351619,0.0298004857155515,0.00916268708511052,0.0128211678001691,0.0212245342989508,0.00623337039307601,0.0193270421874855,0.0289937204014692,0.045672466329674,0.0125728258131913,0.0139973062050284,0.0117572016570534,0.0342136534044477,0.00406967047805795,0.00910248567258242,0.0072230052627913,0.0184590230589252,0.0130401980007984,0.0247238243236278,0.0228264068837758,0.0116988832674943,0.0326476602688438,0.0169775786432074,0.00555540692722163,0.00885101028591715,0.0268834621888926,0.0124160335143471,0.00913199980526625,0.024593610414142,0.00876049882926329,0.0262912920318617,0.0165343311054022,0.012678320700718,0.00620554372451244,0.0150878027744225,0.00637631622590097,0.0339129155490534,0.00717535341384208,0.00766067469629771,0.00727600511709244,0.0411170693696044,0.0129127355427871,0.0553165615382886,0.0153134652503664,0.00454987123389589,0.0196927053253979,0.0157171812727178,0.034583380510864,0.00380111233842722,0.00991881149816562,0.00996878315268816,0.0132140130216601,0.0115978363702801,0.00887509073937306,0.0133055701178289,0.0313055614449849,0.00583151530983368,0.0098100587207244,0.0213909368844994,0.0101481941967726,0.00384177092301391,0.0102784513556066,0.00450001730032828,0.071905827735774,0.0100424829074122,0.00717224103268504,0.0426560962906856,0.0323588321175651,0.0251868434168597,0.0568559862322582,0.0205600751910679,0.0172560419753836,0.0133007033723665,0.00468733608492402,0.0111889798457844,0.0107003405046102,0.00943263898631754,0.00824949300722813,0.008854526997901,0.0076043743981968,0.00654616212002286,0.0110708810927431,0.0164133456935666,0.00885090064390579,0.0113537890161315,0.00747302299400565,0.00718844701778429,0.00889219185667881
